country,year,indicator,value
Saudi Arabia,2021,Total number of tourists   (000),63845.29
Saudi Arabia,2021,Same-day Visitor   (000),9084.822
Saudi Arabia,2021,Total number of tourists by main Purpose of Trips   (000),63845.289000000004
Saudi Arabia,2021,Personal   (000),61441.287000000004
Saudi Arabia,2021,"holidays, leisure and recreation   (000)",22366.77
Saudi Arabia,2021,other personal purposes   (000),36036.938
Saudi Arabia,2021,Business and professional   (000),5430.19
Saudi Arabia,2021,Total number of tourist by method of arrival   (000),63845.291
Saudi Arabia,2021,Air   (000),5608.809
Saudi Arabia,2021,Land   (000),58155.266
Saudi Arabia,2021,Water   (000),69.823
Saudi Arabia,2021,Total guests   (000),63845.29
Saudi Arabia,2021,Guests in all types of accommodatio   (000),1904.225
Saudi Arabia,2021,Guests in hotels and similar establishments   (000),61941.065
Saudi Arabia,2021,Overnights   (Night),384043.223
Saudi Arabia,2021,Overnights in all types of accommodation   (Night),179397.378
Saudi Arabia,2021,Overnights in hotels and similar establishments   (Night),204645.844
Saudi Arabia,2021,Tourism Expenditure   (US$ Mn),23109.1229316645
Saudi Arabia,2021,Tourist Trips Expenditure   (US$ Mn),27589.7105161047
Saudi Arabia,2021,Same-day Trips Expenditure   (US$ Mn),1265.6380056624
Saudi Arabia,2021,Expenditure by main purpose of the trip   (US$ Mn),21843.4849260021
Saudi Arabia,2021,Personal   (US$ Mn),20869.4977245144
Saudi Arabia,2021,Business and professional   (US$ Mn),973.9872014877001
Saudi Arabia,2021,Total number of departing visitors (000),10681.722
Saudi Arabia,2021,Total number of tourists   (000),8415.341
Saudi Arabia,2021,Same-day Visitor   (000),2266.381
Saudi Arabia,2021,"Number of departing tourists, according to their departing destinations (000)",8415.38904
Saudi Arabia,2021,Outbound Tourism from GCC  (000) — Gulf Cooperation Council,3890
Saudi Arabia,2021,Outbound Tourism from UAE  (000) — Emirates,1188.98143
Saudi Arabia,2021,Outbound Tourism from  Bahrain  (000) — Bahrain,1281.89791
Saudi Arabia,2021,Outbound Tourism from Oman  (000) — Oman,59.560379999999995
Saudi Arabia,2021,Outbound Tourism from Qatar  (000) — Qatar,472.42548
Saudi Arabia,2021,Outbound Tourism from Kuwait  (000) — Kuwait,886.84185
Saudi Arabia,2021,Outbound Tourism Africa  (000) — Africa,393.2892
Saudi Arabia,2021,Outbound Tourism from Americas  (000) — America,51.48
Saudi Arabia,2021,Outbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,988.3721400000001
Saudi Arabia,2021,Outbound Tourism from Europe  (000) — Aruba,431.5326
Saudi Arabia,2021,Outbound Tourism from Middle East  (000) — Middle East,2656.7151
Saudi Arabia,2021,Outbound Tourism from Other not classified  (000) — Other Countries,4
Saudi Arabia,2021,Total number of tourists by main Purpose of Trips   (000),8415.125
Saudi Arabia,2021,Personal   (000),8122.221
Saudi Arabia,2021,"holidays, leisure and recreation   (000)",2960.448
Saudi Arabia,2021,other personal purposes   (000),5161.773
Saudi Arabia,2021,Business and professional   (000),292.904
Saudi Arabia,2021,Total number of tourist by method of arrival   (000),8415.125
Saudi Arabia,2021,Air   (000),4911.171
Saudi Arabia,2021,Land   (000),3467.269
Saudi Arabia,2021,Water   (000),36.685
Saudi Arabia,2021,Total expenditure by type expenditure   (US$ Mn),16359.8184893667
Saudi Arabia,2021,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),14367.8184893667
Saudi Arabia,2021,International Passenger transport   (US$ Mn),1992
Saudi Arabia,2021,Expenditure by type of tourist   (US$ Mn),14248.614869652602
Saudi Arabia,2021,Expenditure of tourist   (US$ Mn),13946.3739257022
Saudi Arabia,2021,Expenditure of same-day tourist   (US$ Mn),302.2409439504
Saudi Arabia,2021,Expenditure by main purpose of the trip   (US$ Mn),14367.8184893667
Saudi Arabia,2021,Personal   (US$ Mn),13946.3739257022
Saudi Arabia,2021,Business and professional   (US$ Mn),421.4445636645
Saudi Arabia,2021,Output of  monetary indicators   (US$ Mn),58255.7115358492
Saudi Arabia,2021,Intermediate consumption of  monetary indicators   (US$ Mn),30951.5611326221
Saudi Arabia,2021,Gross value added  of  monetary indicators   (US$ Mn),27304.150403227097
Saudi Arabia,2021,Compensation of employees  of  monetary indicators   (US$ Mn),9032.80116014263
Saudi Arabia,2021,Number of rooms in accommodation services by type   (Room),403019
Saudi Arabia,2021,Occupancy rate of rooms / apartments in furnished apartments   (%),0.46322733044657954
Saudi Arabia,2021,Average length of stay   (Night),2.3666448061579572
Saudi Arabia,2021,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),18898.3580828121
Saudi Arabia,2021,Intermediate consumption of accommodation for visitors (hotels and similar establishments)   (US$ Mn),9440.61244733431
Saudi Arabia,2021,Gross value added of accommodation for visitors (hotels and similar establishments)   (US$ Mn),9457.745635477779
Saudi Arabia,2021,Compensation of employees of accommodation for visitors (hotels and similar establishments)   (US$ Mn),1698.81847624948
Saudi Arabia,2021,Output of travel agencies and other reservation service activities   (US$ Mn),2499.29713764585
Saudi Arabia,2021,Intermediate consumption of travel agencies and other reservation service activities   (US$ Mn),1616.10406965963
Saudi Arabia,2021,Gross value added of travel agencies and other reservation service activities   (US$ Mn),883.193067986223
Saudi Arabia,2021,Compensation of employees of other reservation service activities   (US$ Mn),459.482417289657
Saudi Arabia,2021,Total number of emloyees in all  accommodation   (000),767.819
Saudi Arabia,2021,Total number of emloyees in all  accommodation   (000),101.861
Saudi Arabia,2021,Accommodation for visitors (hotels and similar establishments)   (000),101.861
Saudi Arabia,2021,Food and beverage serving activities   (000),516.382
Saudi Arabia,2021,Passenger transportation   (000),50.072
Saudi Arabia,2021,Travel agencies and other reservation services activities   (000),16.213
Saudi Arabia,2021,Other tourism industries   (000),83.291
Saudi Arabia,2021,Number of employees by status in employment & gender   (000),767.819
Saudi Arabia,2021,Male   (000),674.51
Saudi Arabia,2021,Female   (000),93.309
Saudi Arabia,2021,Number of employees by nationality   (000),767.819
Saudi Arabia,2021,Nationals   (000),206.029
Saudi Arabia,2021,Other nationalities other than above   (000),561.79
Saudi Arabia,2021,Internal Tourism Consumption   (US$ Mn),42557.009220597705
Saudi Arabia,2021,Gross Value Added of Tourism Industries   (US$ Mn),25967.817268255272
Saudi Arabia,2021,Tourism Direct Gross Value Added   (US$ Mn),21828.57243857474
Saudi Arabia,2021,Tourism Direct Gross Domestic Product   (US$ Mn),23596.461014210017
Saudi Arabia,2021,Direct Contribution of Tourism to GDP   (%),2.7
Saudi Arabia,2021,Direct Contribution of Tourism to Employment   (%),0.058485479529005145
Saudi Arabia,2021,Inbound tourism expenditure over GDP   (%),0.4
Saudi Arabia,2021,Outbound tourism expenditure over GDP   (%),1.6233299471433114
Saudi Arabia,2021,Tourism balance (inbound minus outbound tourism expenditure) over GDP   (%),-1.2
Saudi Arabia,2021,"Tourism openness (inbound plus outbound tourism expenditure, over GDP)   (%)",2.0722367155592956
Saudi Arabia,2021,Tourism coverage (inbound over outbound tourism expenditure)   (%),35.33130236100533
Saudi Arabia,2021,Inbound tourism expenditure over exports of goods   (%),1.679589744183891
Saudi Arabia,2021,Inbound tourism expenditure over exports of services   (%),45.02480703667698
Saudi Arabia,2021,Inbound tourism expenditure over exports of goods and services   (%),1.6191881138619306
Saudi Arabia,2021,Inbound tourism expenditure over Balance of Payments current account credits   (%),1.4765769226134453
Saudi Arabia,2021,Outbound tourism expenditure over imports of goods   (%),9.396368902983191
Saudi Arabia,2021,Outbound tourism expenditure over imports of services   (%),17.917328960018217
Saudi Arabia,2021,Outbound tourism expenditure over imports of goods and services   (%),6.163860840405996
Saudi Arabia,2021,Outbound tourism expenditure over Balance of Payments current account debits   (%),4.865682782616227
Saudi Arabia,2021,Gross travel propensity   (%),2.3
Saudi Arabia,2021,Demand Carrying capacity   (%),1.8723298625138927
Saudi Arabia,2021,8_9_1 Tourism direct GDP as a proportion of total GDP and in growth rate   (%),2.7
Saudi Arabia,2021,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),9
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,1282.49545
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Emirates,94.92684
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Bahrain,239.9471
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Oman,70.14595
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Qatar,254.01317
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Kuwait,623.46239
Saudi Arabia,2021,Inbound tourists (Intra Tourism)  (000) — Other Countries,2194.7208800000003
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Gulf Cooperation Council,391.94955000000004
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Emirates,13.99616
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Bahrain,203.6749
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Oman,2.5370500000000002
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Qatar,90.17483
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Kuwait,81.56661
Saudi Arabia,2021,Same day visitors coming (Intra Tourism)(000) — Other Countries,0.05044999999995525
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Gulf Cooperation Council,5411.107
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Emirates,401.891
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Bahrain,675.887
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Oman,569.359
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Qatar,1027.979
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Kuwait,2735.991
Saudi Arabia,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Other Countries,26360.274
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Gulf Cooperation Council,875.9747019438
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Emirates,67.8615814377
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Bahrain,92.3964588198
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Oman,117.427245291
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Qatar,191.8039449861
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Kuwait,406.4854714092
Saudi Arabia,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Other Countries,3097.2230934885
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Gulf Cooperation Council,53.719333536600004
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Emirates,1.0503390744
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Bahrain,24.9047306748
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Oman,0.10183733910000001
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Qatar,10.8718389999
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Kuwait,16.790587448400004
Saudi Arabia,2021,Expenditure of Same day visitors coming (Intra Tourism)   (Million$) — Other Countries,248.52161041379998
Saudi Arabia,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Emirates,94.92683
Saudi Arabia,2021,Inbound tourists by Air (Intra Tourism) (000) — Emirates,39.078
Saudi Arabia,2021,Inbound tourists by land (Intra Tourism)  (000) — Emirates,55.84883
Saudi Arabia,2021,Inbound tourists by water(Intra Tourism)  (000) — Emirates,0.2782085845396071
Saudi Arabia,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Bahrain,239.94709
Saudi Arabia,2021,Inbound tourists by Air (Intra Tourism) (000) — Bahrain,34.069669999999995
Saudi Arabia,2021,Inbound tourists by land (Intra Tourism)  (000) — Bahrain,205.87742
Saudi Arabia,2021,Inbound tourists by water(Intra Tourism)  (000) — Bahrain,0.2782085845396071
Saudi Arabia,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Oman,70.14594
Saudi Arabia,2021,Inbound tourists by Air (Intra Tourism) (000) — Oman,66.13462
Saudi Arabia,2021,Inbound tourists by land (Intra Tourism)  (000) — Oman,4.01132
Saudi Arabia,2021,Inbound tourists by water(Intra Tourism)  (000) — Oman,0.2782085845396071
Saudi Arabia,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Qatar,254.01317
Saudi Arabia,2021,Inbound tourists by Air (Intra Tourism) (000) — Qatar,128.82138
Saudi Arabia,2021,Inbound tourists by land (Intra Tourism)  (000) — Qatar,125.19179
Saudi Arabia,2021,Inbound tourists by water(Intra Tourism)  (000) — Qatar,0.2782085845396071
Saudi Arabia,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Kuwait,623.46239
Saudi Arabia,2021,Inbound tourists by Air (Intra Tourism) (000) — Kuwait,136.73864
Saudi Arabia,2021,Inbound tourists by land (Intra Tourism)  (000) — Kuwait,486.72375
Saudi Arabia,2021,Inbound tourists by water(Intra Tourism)  (000) — Kuwait,0.2782085845396071
Saudi Arabia,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Emirates,94.92684
Saudi Arabia,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Emirates,73.66821999999999
Saudi Arabia,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Emirates,21.25862
Saudi Arabia,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Bahrain,239.9471
Saudi Arabia,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Bahrain,216.60112
Saudi Arabia,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Bahrain,23.34598
Saudi Arabia,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Oman,70.14595
Saudi Arabia,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Oman,51.477059999999994
Saudi Arabia,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Oman,18.66889
Saudi Arabia,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Qatar,254.01317
Saudi Arabia,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Qatar,182.61646
Saudi Arabia,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Qatar,71.39671000000001
Saudi Arabia,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Kuwait,623.46238
Saudi Arabia,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Kuwait,569.68519
Saudi Arabia,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Kuwait,53.777190000000004
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,3889.70705
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Emirates,1188.98143
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Bahrain,1281.89791
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Oman,59.560379999999995
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Qatar,472.42548
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Kuwait,886.84185
Saudi Arabia,2021,Outbound tourists (Intra Tourism)  (000) — Other Countries,4525.633930000001
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Gulf Cooperation Council,2262.5825499999996
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Emirates,20.081259999999997
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Bahrain,2223.27188
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Oman,6.31885
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Qatar,12.83074
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Kuwait,0.07981999999999999
Saudi Arabia,2021,Same day visitors leaving (Intra Tourism)(000) — Other Countries,3.79845000000023
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Gulf Cooperation Council,12510.11914
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Emirates,1188.98143
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Bahrain,9902.31
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Oman,59.560379999999995
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Qatar,472.42548
Saudi Arabia,2021,Number of nights for Tourists leaving (Intra Tourism) (000) — Kuwait,886.84185
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Gulf Cooperation Council,3610.3844980980007
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Emirates,1400.5943719452002
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Bahrain,908.6728096971001
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Oman,62.597650756499995
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Qatar,418.00829347170003
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Kuwait,820.5113722275
Saudi Arabia,2021,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Other Countries,10335.9894276042
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Gulf Cooperation Council,301.67777397870003
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Emirates,2.075341041
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Bahrain,297.3501278946
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Oman,0.4601324961
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Qatar,1.7856381987
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Kuwait,0.0065343483
Saudi Arabia,2021,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Other Countries,2.2737367544323206e-12
Saudi Arabia,2021,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Emirates,1188.9814299999998
Saudi Arabia,2021,Outbound tourists by Air (Intra Tourism) (000) — Emirates,681.9287099999999
Saudi Arabia,2021,Outbound tourists by land (Intra Tourism)  (000) — Emirates,507.05271999999997
Saudi Arabia,2021,Outbound tourists by water(Intra Tourism)  (000) — Emirates,0
Saudi Arabia,2021,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Bahrain,1281.89791
Saudi Arabia,2021,Outbound tourists by Air (Intra Tourism) (000) — Bahrain,258.20432
Saudi Arabia,2021,Outbound tourists by land (Intra Tourism)  (000) — Bahrain,1023.69359
Saudi Arabia,2021,Outbound tourists by water(Intra Tourism)  (000) — Bahrain,0
Saudi Arabia,2021,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Oman,59.56038
Saudi Arabia,2021,Outbound tourists by Air (Intra Tourism) (000) — Oman,29.59972
Saudi Arabia,2021,Outbound tourists by land (Intra Tourism)  (000) — Oman,29.96066
Saudi Arabia,2021,Outbound tourists by water(Intra Tourism)  (000) — Oman,0
Saudi Arabia,2021,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Qatar,472.42548
Saudi Arabia,2021,Outbound tourists by Air (Intra Tourism) (000) — Qatar,56.30337
Saudi Arabia,2021,Outbound tourists by land (Intra Tourism)  (000) — Qatar,416.12210999999996
Saudi Arabia,2021,Outbound tourists by water(Intra Tourism)  (000) — Qatar,0
Saudi Arabia,2021,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Kuwait,886.8418499999999
Saudi Arabia,2021,Outbound tourists by Air (Intra Tourism) (000) — Kuwait,199.99276
Saudi Arabia,2021,Outbound tourists by land (Intra Tourism)  (000) — Kuwait,686.8490899999999
Saudi Arabia,2021,Outbound tourists by water(Intra Tourism)  (000) — Kuwait,0
Saudi Arabia,2021,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Emirates,1188.9814199999998
Saudi Arabia,2021,Outbound tourists by Personal reasons (Intra Tourism) (000) — Emirates,1017.3856999999999
Saudi Arabia,2021,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Emirates,171.59572
Saudi Arabia,2021,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Bahrain,1281.8979
Saudi Arabia,2021,Outbound tourists by Personal reasons (Intra Tourism) (000) — Bahrain,1246.02702
Saudi Arabia,2021,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Bahrain,35.87088
Saudi Arabia,2021,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Oman,59.56038
Saudi Arabia,2021,Outbound tourists by Personal reasons (Intra Tourism) (000) — Oman,58.54666
Saudi Arabia,2021,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Oman,1.01372
Saudi Arabia,2021,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Qatar,472.42548
Saudi Arabia,2021,Outbound tourists by Personal reasons (Intra Tourism) (000) — Qatar,450.68714
Saudi Arabia,2021,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Qatar,21.73834
Saudi Arabia,2021,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Kuwait,886.84185
Saudi Arabia,2021,Outbound tourists by Personal reasons (Intra Tourism) (000) — Kuwait,872.5853900000001
Saudi Arabia,2021,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Kuwait,14.256459999999999
Oman,2021,Total number of inbound visitors (000),651.632285536739
Oman,2021,Total number of tourists   (000),463.71316630728165
Oman,2021,Same-day Visitor   (000),187.9191192294574
Oman,2021,Number of tourists arriving according to groups of countries coming from them,463.71316630728165
Oman,2021,Inbound Tourism from GCC (000) — Gulf Cooperation Council,311.4585529329256
Oman,2021,Inbound Tourism from UAE  (000) — Emirates,262.9183634231546
Oman,2021,Inbound Tourism from KSA  (000) — Saudi Arabia,22.67398297533551
Oman,2021,Inbound Tourism from  Bahrain  (000) — Bahrain,7.658709197346816
Oman,2021,Inbound Tourism from Qatar  (000) — Qatar,11.284444597806027
Oman,2021,Inbound Tourism from Kuwait  (000) — Kuwait,6.923052739282626
Oman,2021,Inbound Tourism Africa  (000) — Africa,1.6552270306444234
Oman,2021,Inbound Tourism from Americas  (000) — America,8.315545320618408
Oman,2021,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,11.683312235773666
Oman,2021,Personal   (000),402.0555522467721
Oman,2021,"holidays, leisure and recreation   (000)",213.10556111143336
Oman,2021,other personal purposes   (000),188.94999113533868
Oman,2021,Business and professional   (000),61.65761406050964
Oman,2021,Total number of tourist by method of arrival   (000),463.71316630728165
Oman,2021,Air   (000),128.45079517042794
Oman,2021,Land   (000),335.2623711368538
Oman,2021,Water   (000),0
Oman,2021,Guests   (000),463.71316630728165
Oman,2021,Guests in all types of accommodatio   (000),176.70876290033527
Oman,2021,Guests in hotels and similar establishments   (000),287.0044034069464
Oman,2021,Overnights   (Night),6840.93190086004
Oman,2021,Overnights in all types of accommodation   (Night),2482.094834463844
Oman,2021,Overnights in hotels and similar establishments   (Night),4358.837066396196
Oman,2021,Total expenditure by type expenditure   (US$ Mn),375.664311782451
Oman,2021,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),245.99819214013272
Oman,2021,International Passenger transport   (US$ Mn),129.6661196423183
Oman,2021,Expenditure by type of tourist   (US$ Mn),375.664311782451
Oman,2021,Expenditure by main purpose of the trip   (US$ Mn),375.664311782451
Oman,2021,Personal   (US$ Mn),317.0135059971979
Oman,2021,Business and professional   (US$ Mn),58.650805785253105
Oman,2021,Total number of local visitors (000),9266.14482448417
Oman,2021,Total number of tourists   (000),4617.074977433584
Oman,2021,Same-day Visitor   (000),4649.069847050588
Oman,2021,Total number of tourists by main Purpose of Trips   (000),4617.074977433584
Oman,2021,Personal   (000),2384.357621947423
Oman,2021,"holidays, leisure and recreation   (000)",2178.730806652257
Oman,2021,other personal purposes   (000),9266.14482448417
Oman,2021,Business and professional   (000),53.98654883390447
Oman,2021,Total number of tourist by method of arrival   (000),4617.074977433584
Oman,2021,Total guests   (000),4617.074977433584
Oman,2021,Guests in all types of accommodatio   (000),2300.566389909628
Oman,2021,Guests in hotels and similar establishments   (000),1416.7921733539076
Oman,2021,Overnights   (Night),21261.46259379347
Oman,2021,Tourism Expenditure   (US$ Mn),1634.0939175194533
Oman,2021,Tourist Trips Expenditure   (US$ Mn),814.2257951138262
Oman,2021,Same-day Trips Expenditure   (US$ Mn),819.8681224056271
Oman,2021,Expenditure by main purpose of the trip   (US$ Mn),21261.46259379347
Oman,2021,Total number of departing visitors (000),1949.1272143146607
Oman,2021,Total number of tourists   (000),1311.097415199958
Oman,2021,Same-day Visitor   (000),638.0297991147027
Oman,2021,Outbound Tourism Africa  (000) — Africa,63.06678263946247
Oman,2021,Outbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,1949.1272143146607
Oman,2021,Outbound Tourism from Europe  (000) — Aruba,1311.097415199958
Oman,2021,Outbound Tourism from Middle East  (000) — Middle East,638.0297991147027
Oman,2021,Total expenditure by type expenditure   (US$ Mn),892.9947791297653
Oman,2021,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),684.8831077352004
Oman,2021,International Passenger transport   (US$ Mn),208.11167139456498
Oman,2021,Expenditure by type of tourist   (US$ Mn),892.9947791297653
Oman,2021,Expenditure by main purpose of the trip   (US$ Mn),913.9454110063166
Oman,2021,Number of Establishments   (Unit),30542
Oman,2021,Total number of tourist establishments   (Unit),764
Oman,2021,Accommodation for visitors (hotels and similar establishments)   (Unit),603
Oman,2021,Other accommodation services   (Unit),161
Oman,2021,Food and beverage serving activities   (Unit),26323
Oman,2021,Passenger transportation   (Unit),433
Oman,2021,Travel agencies and other reservation services activities   (Unit),1478
Oman,2021,Other tourism industries   (Unit),780
Oman,2021,Output of  monetary indicators   (US$ Mn),2565.991375724792
Oman,2021,Intermediate consumption of  monetary indicators   (US$ Mn),1221.720055432126
Oman,2021,Gross value added  of  monetary indicators   (US$ Mn),1344.2713202926661
Oman,2021,Number of rooms in accommodation services by type   (Room),20463.724017871606
Oman,2021,Number of beds in accommodation services (bed),24396.658753616648
Oman,2021,Occupancy rate of rooms / apartments in furnished apartments   (%),33.064513947706246
Oman,2021,Occupancy rate / bed-places   (%),41.91776179299053
Oman,2021,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),461.1400834453654
Oman,2021,Intermediate consumption of accommodation for visitors (hotels and similar establishments)   (US$ Mn),193.71361159670343
Oman,2021,Gross value added of accommodation for visitors (hotels and similar establishments)   (US$ Mn),267.426471848662
Oman,2021,Output of travel agencies and other reservation service activities   (US$ Mn),488.10312924915576
Oman,2021,Intermediate consumption of travel agencies and other reservation service activities   (US$ Mn),122.95844843456536
Oman,2021,Gross value added of travel agencies and other reservation service activities   (US$ Mn),365.14468081459046
Oman,2021,Total number of emloyees in all  accommodation   (000),125.211
Oman,2021,Total number of emloyees in all  accommodation   (000),10.303
Oman,2021,Accommodation for visitors (hotels and similar establishments)   (000),10.303
Oman,2021,Other accommodation services   (000),0.477
Oman,2021,Food and beverage serving activities   (000),85.864
Oman,2021,Passenger transportation   (000),5.657
Oman,2021,Travel agencies and other reservation services activities   (000),3.386
Oman,2021,Other tourism industries   (000),20.001000000000005
Oman,2021,Number of employees by status in employment & gender   (000),123.434
Oman,2021,Male   (000),114.435
Oman,2021,Female   (000),8.999
Oman,2021,Total number of emloyees (Self employed)   (000),0.138
